origin,destination,driving_distance,from_center,to_center
"Postbus 22660, AMSTERDAM","Marchioninistrasse 15, Muenchen",833.486,NAWTP,GBYOR
"Postbus 22660, AMSTERDAM","Martinistrasse 52, HAMBURG",471.12,NAWTP,GHGTP
"Postbus 22660, AMSTERDAM","Liebigstrasse 20, LEIPZIG",639.529,NAWTP,GLPTP
"Postbus 22660, AMSTERDAM","Schiffgraben 44, Hannover",383.139,NAWTP,GNDOR
"Postbus 22660, AMSTERDAM","Moricz Zs. krt. 22., Debrecen",1654.371,NAWTP,HDBTP
"Postbus 22660, AMSTERDAM","P. Debyelaan 25, MAASTRICHT",213.406,NAWTP,NMSTP
"Postbus 22660, AMSTERDAM","Laarbeeklaan 101, JETTE/BRUSSEL",207.885,NAWTP,BBJTP
"Postbus 22660, AMSTERDAM","Zajceva 19, Zagreb",1332.71,NAWTP,CZMTP
"Postbus 22660, AMSTERDAM","Fetscherstr. 74, DRESDEN",747.679,NAWTP,GDRTP
"Postbus 22660, AMSTERDAM","Vogelsang 105, HANN. MUENDEN",430.846,NAWTP,GHMTP
"Postbus 22660, AMSTERDAM","Transplantationsbuero, LUEBECK",528.794,NAWTP,GLUTP
"Postbus 22660, AMSTERDAM","Saatwinkler Damm 11-12, Berlin",658.446,NAWTP,GNOOR
"Postbus 22660, AMSTERDAM","Rakoczi ut 2., Pecs",1469.739,NAWTP,HPCTP
"Postbus 22660, AMSTERDAM","Geert Groote Plein 8, NIJMEGEN",118.587,NAWTP,NNYTP
"Postbus 22660, AMSTERDAM","808 Route de Lennik, Brussels",218.303,NAWTP,BBRTP
"Postbus 22660, AMSTERDAM","Pauwelstr. 30, AACHEN",229.222,NAWTP,GAKTP
"Postbus 22660, AMSTERDAM","Moorenstrasse 5, DUESSELDORF",242.87,NAWTP,GDUTP
"Postbus 22660, AMSTERDAM","Stadtfelddamm 65, HANNOVER",393.301,NAWTP,GHOTP
"Postbus 22660, AMSTERDAM","Theodor Kutzer Ufer 1-3, MANNHEIM",499.983,NAWTP,GMATP
"Postbus 22660, AMSTERDAM","Lindenallee, Essen",207.318,NAWTP,GNWOR
"Postbus 22660, AMSTERDAM","Pecsi ut 4., Szeged",1568.752,NAWTP,HSZTP
"Postbus 22660, AMSTERDAM","Dr. Molewaterplein 40, ROTTERDAM",78.903,NAWTP,NRDTP
"Waehringer Guertel 18-20, Wien","Auenbruggerplatz 29, GRAZ",192.487,AWDTP,AGATP
"Waehringer Guertel 18-20, Wien","De Pintelaan 185, GENT",1153.582,AWDTP,BGETP
"Waehringer Guertel 18-20, Wien","Stenglinstrasse 2, AUGSBURG",472.09,AWDTP,GAUTP
"Waehringer Guertel 18-20, Wien","Hufelandstrasse 55, ESSEN",951.179,AWDTP,GESTP
"Waehringer Guertel 18-20, Wien","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",820.352,AWDTP,GHSTP
"Waehringer Guertel 18-20, Wien","Ismaningerstr. 22, MUENCHEN",398.792,AWDTP,GMHTP
"Waehringer Guertel 18-20, Wien","Walter-Koehn-str. 1A, Leipzig",591.103,AWDTP,GOSOR
"Waehringer Guertel 18-20, Wien","Karolina ut 19-21., Budapest",243.628,AWDTP,HUNOR
"Waehringer Guertel 18-20, Wien","Postbus 2060, ROTTERDAM",1159.279,AWDTP,NRSTP
"Waehringer Guertel 18-20, Wien","Anichstrasse 35, INNSBRUCK",478.085,AWDTP,AIBTP
"Waehringer Guertel 18-20, Wien","10, Avenue Hippocrate, Brussels",1096.12,AWDTP,BLATP
"Waehringer Guertel 18-20, Wien","Universitaetsklinik, BOCHUM",942.794,AWDTP,GBBTP
"Waehringer Guertel 18-20, Wien","Pacelli Allee 4, FULDA",696.376,AWDTP,GFDTP
"Waehringer Guertel 18-20, Wien","Lessingstrasse 1, JENA",654.338,AWDTP,GJETP
"Waehringer Guertel 18-20, Wien","Haifa-Allee 2, Mainz",748.524,AWDTP,GMIOR
"Waehringer Guertel 18-20, Wien","Organisationsburo, REGENSBURG",394.461,AWDTP,GRBTP
"Waehringer Guertel 18-20, Wien","4 Rue Barble, LUXEMBOURG",940.864,AWDTP,LLXTP
"Waehringer Guertel 18-20, Wien","Heidelberglaan 100, UTRECHT",1109.107,AWDTP,NUTTP
"Waehringer Guertel 18-20, Wien","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",299.1,AWDTP,AKTTP
"Waehringer Guertel 18-20, Wien","Herestraat 49, LEUVEN",1077.421,AWDTP,BLETP
"Waehringer Guertel 18-20, Wien","Herestraat 49, LEUVEN",1077.421,AWDTP,BLMTP
"Waehringer Guertel 18-20, Wien","Campus Virchow-Klinikum, BERLIN",696.757,AWDTP,GBCTP
"Waehringer Guertel 18-20, Wien","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",712.791,AWDTP,GFMTP
"Waehringer Guertel 18-20, Wien","Arnold-Heller-Strasse 3, KIEL",1074.106,AWDTP,GKITP
"Waehringer Guertel 18-20, Wien","Marchioninistr. 15, Munich",418.855,AWDTP,GMLTP
"Waehringer Guertel 18-20, Wien","Ernst-Heydemann-Strasse 8, ROSTOCK",912.907,AWDTP,GROTP
"Waehringer Guertel 18-20, Wien","Meibergdreef 9, Amsterdam",1137.435,AWDTP,NAETP
"Waehringer Guertel 18-20, Wien","Zaloska 7, LJUBLJANA",379.199,AWDTP,SLOTP
"Waehringer Guertel 18-20, Wien","Fadingerstrasse 1, LINZ",181.614,AWDTP,AOETP
"Waehringer Guertel 18-20, Wien","Avenue de l Hopital, LIEGE",1023.978,AWDTP,BLGTP
"Waehringer Guertel 18-20, Wien","Hindenburgdamm 30, Berlin",688.648,AWDTP,GBETP
"Waehringer Guertel 18-20, Wien","Hugstetterstrasse 55, FREIBURG IM BREISGAU",808.991,AWDTP,GFRTP
"Waehringer Guertel 18-20, Wien","Joseph  Stelzmannstrasse 9, KOELN",896.979,AWDTP,GKKTP
"Waehringer Guertel 18-20, Wien","Albert Schweitzerstrasse 33, MUENSTER",995.646,AWDTP,GMNTP
"Waehringer Guertel 18-20, Wien","Transplantationszentrum, STUTTGART",619.073,AWDTP,GSTTP
"Waehringer Guertel 18-20, Wien","De Boelelaan 1117, AMSTERDAM",1145.907,AWDTP,NAVTP
"Waehringer Guertel 18-20, Wien","Krankenhausstrasse 9, LINZ",182.892,AWDTP,AOLTP
"Waehringer Guertel 18-20, Wien","Ksaver 200a, Zagreb",373.843,AWDTP,CHROR
"Waehringer Guertel 18-20, Wien","St. Juergenstrasse, BREMEN",946.132,AWDTP,GBMTP
"Waehringer Guertel 18-20, Wien","Klinikstrasse 36, GIESSEN",768.836,AWDTP,GGITP
"Waehringer Guertel 18-20, Wien","Joseph-Stelzmann-Str. 9, KOELN",896.979,AWDTP,GKLTP
"Waehringer Guertel 18-20, Wien","Baldingerstrasse, MARBURG/LAHN",804.07,AWDTP,GMRTP
"Waehringer Guertel 18-20, Wien","Hoppe-Seyler-Strasse 3, TUEBINGEN",646.532,AWDTP,GTUTP
"Waehringer Guertel 18-20, Wien","Postbus 22660, AMSTERDAM",1144.432,AWDTP,NAWTP
"Waehringer Guertel 18-20, Wien","Waehringer Guertel 18-20, Wien",0,AWDTP,AWDTP
"Waehringer Guertel 18-20, Wien","J. Huttlera 4, Osijek",482.485,AWDTP,COSTP
"Waehringer Guertel 18-20, Wien","Sigmund Freud Strasse 25, BONN-Venusberg",885.034,AWDTP,GBOTP
"Waehringer Guertel 18-20, Wien","Ernst Grube Strasse 40, HALLE/Saale",627.551,AWDTP,GHATP
"Waehringer Guertel 18-20, Wien","Ostmerheimerstrasse 200, Koln (Merheim)",891.715,AWDTP,GKMTP
"Waehringer Guertel 18-20, Wien","Langenbeckstr. 1, Mainz",747.488,AWDTP,GMZTP
"Waehringer Guertel 18-20, Wien","ZIM - Medizinische Klinik I, WUERZBURG",597.587,AWDTP,GWZTP
"Waehringer Guertel 18-20, Wien","Hanzeplein 1, Groningen",1123.331,AWDTP,NGRTP
"Waehringer Guertel 18-20, Wien","Abt. Transplantation 09 D, Wien",5.312,AWDTP,AWGTP
"Waehringer Guertel 18-20, Wien","Kresimirova 42, Rijeka",515.139,AWDTP,CRITP
"Waehringer Guertel 18-20, Wien","Friedrichstrasse 10, Stuttgart",620.483,AWDTP,GBWOR
"Waehringer Guertel 18-20, Wien","Im Neuenheimer Feld 110, HEIDELBERG",707.703,AWDTP,GHBTP
"Waehringer Guertel 18-20, Wien","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",780,AWDTP,GKSTP
"Waehringer Guertel 18-20, Wien","Maximilianspl. 2, ERLANGEN",512.102,AWDTP,GNBTP
"Waehringer Guertel 18-20, Wien","Baross u. 23-25., Budapest",247.194,AWDTP,HBSTP
"Waehringer Guertel 18-20, Wien","Albinusdreef 2, LEIDEN",1160.578,AWDTP,NLBTP
"Waehringer Guertel 18-20, Wien","Wilrijkstraat 10, EDEGEM",1102.938,AWDTP,BANTP
"Waehringer Guertel 18-20, Wien","Kispaticeva 12, Zagreb",371.954,AWDTP,CZATP
"Waehringer Guertel 18-20, Wien","Marchioninistrasse 15, Muenchen",418.855,AWDTP,GBYOR
"Waehringer Guertel 18-20, Wien","Martinistrasse 52, HAMBURG",988.965,AWDTP,GHGTP
"Waehringer Guertel 18-20, Wien","Liebigstrasse 20, LEIPZIG",588.442,AWDTP,GLPTP
"Waehringer Guertel 18-20, Wien","Schiffgraben 44, Hannover",842.329,AWDTP,GNDOR
"Waehringer Guertel 18-20, Wien","Moricz Zs. krt. 22., Debrecen",500.477,AWDTP,HDBTP
"Waehringer Guertel 18-20, Wien","P. Debyelaan 25, MAASTRICHT",997.305,AWDTP,NMSTP
"Waehringer Guertel 18-20, Wien","Laarbeeklaan 101, JETTE/BRUSSEL",1108.056,AWDTP,BBJTP
"Waehringer Guertel 18-20, Wien","Zajceva 19, Zagreb",374.934,AWDTP,CZMTP
"Waehringer Guertel 18-20, Wien","Fetscherstr. 74, DRESDEN",487.373,AWDTP,GDRTP
"Waehringer Guertel 18-20, Wien","Vogelsang 105, HANN. MUENDEN",816.003,AWDTP,GHMTP
"Waehringer Guertel 18-20, Wien","Transplantationsbuero, LUEBECK",964.641,AWDTP,GLUTP
"Waehringer Guertel 18-20, Wien","Saatwinkler Damm 11-12, Berlin",695.964,AWDTP,GNOOR
"Waehringer Guertel 18-20, Wien","Rakoczi ut 2., Pecs",455.813,AWDTP,HPCTP
"Waehringer Guertel 18-20, Wien","Geert Groote Plein 8, NIJMEGEN",1046.728,AWDTP,NNYTP
"Waehringer Guertel 18-20, Wien","808 Route de Lennik, Brussels",1118.474,AWDTP,BBRTP
"Waehringer Guertel 18-20, Wien","Pauwelstr. 30, AACHEN",967.534,AWDTP,GAKTP
"Waehringer Guertel 18-20, Wien","Moorenstrasse 5, DUESSELDORF",929.814,AWDTP,GDUTP
"Waehringer Guertel 18-20, Wien","Stadtfelddamm 65, HANNOVER",840.475,AWDTP,GHOTP
"Waehringer Guertel 18-20, Wien","Theodor Kutzer Ufer 1-3, MANNHEIM",716.783,AWDTP,GMATP
"Waehringer Guertel 18-20, Wien","Lindenallee, Essen",953.137,AWDTP,GNWOR
"Waehringer Guertel 18-20, Wien","Pecsi ut 4., Szeged",414.857,AWDTP,HSZTP
"Waehringer Guertel 18-20, Wien","Dr. Molewaterplein 40, ROTTERDAM",1161.152,AWDTP,NRDTP
"J. Huttlera 4, Osijek","Auenbruggerplatz 29, GRAZ",474.396,COSTP,AGATP
"J. Huttlera 4, Osijek","De Pintelaan 185, GENT",1617.29,COSTP,BGETP
"J. Huttlera 4, Osijek","Stenglinstrasse 2, AUGSBURG",916.252,COSTP,GAUTP
"J. Huttlera 4, Osijek","Hufelandstrasse 55, ESSEN",1414.887,COSTP,GESTP
"J. Huttlera 4, Osijek","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",1243.462,COSTP,GHSTP
"J. Huttlera 4, Osijek","Ismaningerstr. 22, MUENCHEN",829.331,COSTP,GMHTP
"J. Huttlera 4, Osijek","Walter-Koehn-str. 1A, Leipzig",1015.434,COSTP,GOSOR
"J. Huttlera 4, Osijek","Karolina ut 19-21., Budapest",263.331,COSTP,HUNOR
"J. Huttlera 4, Osijek","Postbus 2060, ROTTERDAM",1622.987,COSTP,NRSTP
"J. Huttlera 4, Osijek","Anichstrasse 35, INNSBRUCK",874.554,COSTP,AIBTP
"J. Huttlera 4, Osijek","10, Avenue Hippocrate, Brussels",1559.828,COSTP,BLATP
"J. Huttlera 4, Osijek","Universitaetsklinik, BOCHUM",1406.502,COSTP,GBBTP
"J. Huttlera 4, Osijek","Pacelli Allee 4, FULDA",1160.083,COSTP,GFDTP
"J. Huttlera 4, Osijek","Lessingstrasse 1, JENA",1038.317,COSTP,GJETP
"J. Huttlera 4, Osijek","Haifa-Allee 2, Mainz",1212.232,COSTP,GMIOR
"J. Huttlera 4, Osijek","Organisationsburo, REGENSBURG",858.169,COSTP,GRBTP
"J. Huttlera 4, Osijek","4 Rue Barble, LUXEMBOURG",1366.069,COSTP,LLXTP
"J. Huttlera 4, Osijek","Heidelberglaan 100, UTRECHT",1572.815,COSTP,NUTTP
"J. Huttlera 4, Osijek","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",509.018,COSTP,AKTTP
"J. Huttlera 4, Osijek","Herestraat 49, LEUVEN",1541.129,COSTP,BLETP
"J. Huttlera 4, Osijek","Herestraat 49, LEUVEN",1541.129,COSTP,BLMTP
"J. Huttlera 4, Osijek","Campus Virchow-Klinikum, BERLIN",1121.087,COSTP,GBCTP
"J. Huttlera 4, Osijek","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",1176.498,COSTP,GFMTP
"J. Huttlera 4, Osijek","Arnold-Heller-Strasse 3, KIEL",1462.719,COSTP,GKITP
"J. Huttlera 4, Osijek","Marchioninistr. 15, Munich",837.713,COSTP,GMLTP
"J. Huttlera 4, Osijek","Ernst-Heydemann-Strasse 8, ROSTOCK",1337.237,COSTP,GROTP
"J. Huttlera 4, Osijek","Meibergdreef 9, Amsterdam",1601.143,COSTP,NAETP
"J. Huttlera 4, Osijek","Zaloska 7, LJUBLJANA",423.467,COSTP,SLOTP
"J. Huttlera 4, Osijek","Fadingerstrasse 1, LINZ",683.679,COSTP,AOETP
"J. Huttlera 4, Osijek","Avenue de l Hopital, LIEGE",1487.686,COSTP,BLGTP
"J. Huttlera 4, Osijek","Hindenburgdamm 30, Berlin",1112.978,COSTP,GBETP
"J. Huttlera 4, Osijek","Hugstetterstrasse 55, FREIBURG IM BREISGAU",1179.61,COSTP,GFRTP
"J. Huttlera 4, Osijek","Joseph  Stelzmannstrasse 9, KOELN",1360.686,COSTP,GKKTP
"J. Huttlera 4, Osijek","Albert Schweitzerstrasse 33, MUENSTER",1459.353,COSTP,GMNTP
"J. Huttlera 4, Osijek","Transplantationszentrum, STUTTGART",1063.235,COSTP,GSTTP
"J. Huttlera 4, Osijek","De Boelelaan 1117, AMSTERDAM",1609.614,COSTP,NAVTP
"J. Huttlera 4, Osijek","Krankenhausstrasse 9, LINZ",684.957,COSTP,AOLTP
"J. Huttlera 4, Osijek","Ksaver 200a, Zagreb",286.398,COSTP,CHROR
"J. Huttlera 4, Osijek","St. Juergenstrasse, BREMEN",1370.463,COSTP,GBMTP
"J. Huttlera 4, Osijek","Klinikstrasse 36, GIESSEN",1232.544,COSTP,GGITP
"J. Huttlera 4, Osijek","Joseph-Stelzmann-Str. 9, KOELN",1360.686,COSTP,GKLTP
"J. Huttlera 4, Osijek","Baldingerstrasse, MARBURG/LAHN",1267.778,COSTP,GMRTP
"J. Huttlera 4, Osijek","Hoppe-Seyler-Strasse 3, TUEBINGEN",1090.694,COSTP,GTUTP
"J. Huttlera 4, Osijek","Postbus 22660, AMSTERDAM",1608.14,COSTP,NAWTP
"J. Huttlera 4, Osijek","Waehringer Guertel 18-20, Wien",487.127,COSTP,AWDTP
"J. Huttlera 4, Osijek","J. Huttlera 4, Osijek",0,COSTP,COSTP
"J. Huttlera 4, Osijek","Sigmund Freud Strasse 25, BONN-Venusberg",1348.742,COSTP,GBOTP
"J. Huttlera 4, Osijek","Ernst Grube Strasse 40, HALLE/Saale",1051.882,COSTP,GHATP
"J. Huttlera 4, Osijek","Ostmerheimerstrasse 200, Koln (Merheim)",1355.423,COSTP,GKMTP
"J. Huttlera 4, Osijek","Langenbeckstr. 1, Mainz",1211.196,COSTP,GMZTP
"J. Huttlera 4, Osijek","ZIM - Medizinische Klinik I, WUERZBURG",1061.294,COSTP,GWZTP
"J. Huttlera 4, Osijek","Hanzeplein 1, Groningen",1547.661,COSTP,NGRTP
"J. Huttlera 4, Osijek","Abt. Transplantation 09 D, Wien",481.411,COSTP,AWGTP
"J. Huttlera 4, Osijek","Kresimirova 42, Rijeka",442.328,COSTP,CRITP
"J. Huttlera 4, Osijek","Friedrichstrasse 10, Stuttgart",1064.645,COSTP,GBWOR
"J. Huttlera 4, Osijek","Im Neuenheimer Feld 110, HEIDELBERG",1171.41,COSTP,GHBTP
"J. Huttlera 4, Osijek","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",1243.707,COSTP,GKSTP
"J. Huttlera 4, Osijek","Maximilianspl. 2, ERLANGEN",975.81,COSTP,GNBTP
"J. Huttlera 4, Osijek","Baross u. 23-25., Budapest",257.367,COSTP,HBSTP
"J. Huttlera 4, Osijek","Albinusdreef 2, LEIDEN",1624.286,COSTP,NLBTP
"J. Huttlera 4, Osijek","Wilrijkstraat 10, EDEGEM",1566.646,COSTP,BANTP
"J. Huttlera 4, Osijek","Kispaticeva 12, Zagreb",283.36,COSTP,CZATP
"J. Huttlera 4, Osijek","Marchioninistrasse 15, Muenchen",837.713,COSTP,GBYOR
"J. Huttlera 4, Osijek","Martinistrasse 52, HAMBURG",1398.274,COSTP,GHGTP
"J. Huttlera 4, Osijek","Liebigstrasse 20, LEIPZIG",1012.772,COSTP,GLPTP
"J. Huttlera 4, Osijek","Schiffgraben 44, Hannover",1266.66,COSTP,GNDOR
"J. Huttlera 4, Osijek","Moricz Zs. krt. 22., Debrecen",500.745,COSTP,HDBTP
"J. Huttlera 4, Osijek","P. Debyelaan 25, MAASTRICHT",1461.012,COSTP,NMSTP
"J. Huttlera 4, Osijek","Laarbeeklaan 101, JETTE/BRUSSEL",1571.764,COSTP,BBJTP
"J. Huttlera 4, Osijek","Zajceva 19, Zagreb",284.953,COSTP,CZMTP
"J. Huttlera 4, Osijek","Fetscherstr. 74, DRESDEN",911.703,COSTP,GDRTP
"J. Huttlera 4, Osijek","Vogelsang 105, HANN. MUENDEN",1240.333,COSTP,GHMTP
"J. Huttlera 4, Osijek","Transplantationsbuero, LUEBECK",1388.971,COSTP,GLUTP
"J. Huttlera 4, Osijek","Saatwinkler Damm 11-12, Berlin",1120.295,COSTP,GNOOR
"J. Huttlera 4, Osijek","Rakoczi ut 2., Pecs",87.328,COSTP,HPCTP
"J. Huttlera 4, Osijek","Geert Groote Plein 8, NIJMEGEN",1510.436,COSTP,NNYTP
"J. Huttlera 4, Osijek","808 Route de Lennik, Brussels",1582.182,COSTP,BBRTP
"J. Huttlera 4, Osijek","Pauwelstr. 30, AACHEN",1431.242,COSTP,GAKTP
"J. Huttlera 4, Osijek","Moorenstrasse 5, DUESSELDORF",1393.522,COSTP,GDUTP
"J. Huttlera 4, Osijek","Stadtfelddamm 65, HANNOVER",1264.805,COSTP,GHOTP
"J. Huttlera 4, Osijek","Theodor Kutzer Ufer 1-3, MANNHEIM",1180.491,COSTP,GMATP
"J. Huttlera 4, Osijek","Lindenallee, Essen",1416.844,COSTP,GNWOR
"J. Huttlera 4, Osijek","Pecsi ut 4., Szeged",216.862,COSTP,HSZTP
"J. Huttlera 4, Osijek","Dr. Molewaterplein 40, ROTTERDAM",1624.86,COSTP,NRDTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Auenbruggerplatz 29, GRAZ",886.422,GBOTP,AGATP
"Sigmund Freud Strasse 25, BONN-Venusberg","De Pintelaan 185, GENT",287.934,GBOTP,BGETP
"Sigmund Freud Strasse 25, BONN-Venusberg","Stenglinstrasse 2, AUGSBURG",494.992,GBOTP,GAUTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Hufelandstrasse 55, ESSEN",99.077,GBOTP,GESTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Kirrberger Strasse Geb. 41, HOMBURG/SAAR",243.851,GBOTP,GHSTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Ismaningerstr. 22, MUENCHEN",566.167,GBOTP,GMHTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Walter-Koehn-str. 1A, Leipzig",508.47,GBOTP,GOSOR
"Sigmund Freud Strasse 25, BONN-Venusberg","Karolina ut 19-21., Budapest",1133.777,GBOTP,HUNOR
"Sigmund Freud Strasse 25, BONN-Venusberg","Postbus 2060, ROTTERDAM",290.426,GBOTP,NRSTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Anichstrasse 35, INNSBRUCK",656.055,GBOTP,AIBTP
"Sigmund Freud Strasse 25, BONN-Venusberg","10, Avenue Hippocrate, Brussels",230.472,GBOTP,BLATP
"Sigmund Freud Strasse 25, BONN-Venusberg","Universitaetsklinik, BOCHUM",113.925,GBOTP,GBBTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Pacelli Allee 4, FULDA",272.901,GBOTP,GFDTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Lessingstrasse 1, JENA",407.368,GBOTP,GJETP
"Sigmund Freud Strasse 25, BONN-Venusberg","Haifa-Allee 2, Mainz",171.136,GBOTP,GMIOR
"Sigmund Freud Strasse 25, BONN-Venusberg","Organisationsburo, REGENSBURG",496.234,GBOTP,GRBTP
"Sigmund Freud Strasse 25, BONN-Venusberg","4 Rue Barble, LUXEMBOURG",207.753,GBOTP,LLXTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Heidelberglaan 100, UTRECHT",257.29,GBOTP,NUTTP
"Sigmund Freud Strasse 25, BONN-Venusberg","St. Veiterstrasse 47, KLAGENFURT/KAERNTEN",915.103,GBOTP,AKTTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Herestraat 49, LEUVEN",211.773,GBOTP,BLETP
"Sigmund Freud Strasse 25, BONN-Venusberg","Herestraat 49, LEUVEN",211.773,GBOTP,BLMTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Campus Virchow-Klinikum, BERLIN",600.459,GBOTP,GBCTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Universitaetsklinik, Haus 33 A, FRANKFURT/MAIN",180.48,GBOTP,GFMTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Arnold-Heller-Strasse 3, KIEL",541.621,GBOTP,GKITP
"Sigmund Freud Strasse 25, BONN-Venusberg","Marchioninistr. 15, Munich",558.737,GBOTP,GMLTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Ernst-Heydemann-Strasse 8, ROSTOCK",629.298,GBOTP,GROTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Meibergdreef 9, Amsterdam",285.619,GBOTP,NAETP
"Sigmund Freud Strasse 25, BONN-Venusberg","Zaloska 7, LJUBLJANA",981.04,GBOTP,SLOTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Fadingerstrasse 1, LINZ",723.676,GBOTP,AOETP
"Sigmund Freud Strasse 25, BONN-Venusberg","Avenue de l Hopital, LIEGE",158.33,GBOTP,BLGTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Hindenburgdamm 30, Berlin",591.151,GBOTP,GBETP
"Sigmund Freud Strasse 25, BONN-Venusberg","Hugstetterstrasse 55, FREIBURG IM BREISGAU",404.607,GBOTP,GFRTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Joseph  Stelzmannstrasse 9, KOELN",37.386,GBOTP,GKKTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Albert Schweitzerstrasse 33, MUENSTER",185.975,GBOTP,GMNTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Transplantationszentrum, STUTTGART",346.885,GBOTP,GSTTP
"Sigmund Freud Strasse 25, BONN-Venusberg","De Boelelaan 1117, AMSTERDAM",294.09,GBOTP,NAVTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Krankenhausstrasse 9, LINZ",724.953,GBOTP,AOLTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Ksaver 200a, Zagreb",1067.873,GBOTP,CHROR
"Sigmund Freud Strasse 25, BONN-Venusberg","St. Juergenstrasse, BREMEN",347.644,GBOTP,GBMTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Klinikstrasse 36, GIESSEN",161.628,GBOTP,GGITP
"Sigmund Freud Strasse 25, BONN-Venusberg","Joseph-Stelzmann-Str. 9, KOELN",37.386,GBOTP,GKLTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Baldingerstrasse, MARBURG/LAHN",198.05,GBOTP,GMRTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Hoppe-Seyler-Strasse 3, TUEBINGEN",383.566,GBOTP,GTUTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Postbus 22660, AMSTERDAM",292.616,GBOTP,NAWTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Waehringer Guertel 18-20, Wien",885.251,GBOTP,AWDTP
"Sigmund Freud Strasse 25, BONN-Venusberg","J. Huttlera 4, Osijek",1349.729,GBOTP,COSTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Sigmund Freud Strasse 25, BONN-Venusberg",0,GBOTP,GBOTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Ernst Grube Strasse 40, HALLE/Saale",486.588,GBOTP,GHATP
"Sigmund Freud Strasse 25, BONN-Venusberg","Ostmerheimerstrasse 200, Koln (Merheim)",39.899,GBOTP,GKMTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Langenbeckstr. 1, Mainz",169.007,GBOTP,GMZTP
"Sigmund Freud Strasse 25, BONN-Venusberg","ZIM - Medizinische Klinik I, WUERZBURG",293.946,GBOTP,GWZTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Hanzeplein 1, Groningen",342.166,GBOTP,NGRTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Abt. Transplantation 09 D, Wien",886.247,GBOTP,AWGTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Kresimirova 42, Rijeka",1081.416,GBOTP,CRITP
"Sigmund Freud Strasse 25, BONN-Venusberg","Friedrichstrasse 10, Stuttgart",344.332,GBOTP,GBWOR
"Sigmund Freud Strasse 25, BONN-Venusberg","Im Neuenheimer Feld 110, HEIDELBERG",243.728,GBOTP,GHBTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Hellmut-Hartert-Str. 1, KAISERSLAUTERN",214.283,GBOTP,GKSTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Maximilianspl. 2, ERLANGEN",376.323,GBOTP,GNBTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Baross u. 23-25., Budapest",1137.343,GBOTP,HBSTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Albinusdreef 2, LEIDEN",308.762,GBOTP,NLBTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Wilrijkstraat 10, EDEGEM",237.29,GBOTP,BANTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Kispaticeva 12, Zagreb",1065.983,GBOTP,CZATP
"Sigmund Freud Strasse 25, BONN-Venusberg","Marchioninistrasse 15, Muenchen",558.737,GBOTP,GBYOR
"Sigmund Freud Strasse 25, BONN-Venusberg","Martinistrasse 52, HAMBURG",456.48,GBOTP,GHGTP
"Sigmund Freud Strasse 25, BONN-Venusberg","Liebigstrasse 20, LEIPZIG",505.348,GBOTP,GLPTP
